RMF Polski Rock (PL)	http://195.150.20.9:80/rmf_polski_rock	0
RMF Polska Prywatka (PL)	http://rmfstream1.interia.pl:80/rmf_polska_prywatka	0
RMF Polskie przeboje (PL)	http://195.150.20.9:80/rmf_polskie_przeboje	0
RMF PRL (PL)	http://195.150.20.242:8000/rmf_prl	0
RMF Przeboj roku (PL)	http://rmfstream1.interia.pl:80/rmf_przeboj_roku	0
RMF Queen (PL)	http://rmfstream1.interia.pl:80/rmf_queen	0
RMF Relaks (PL)	http://195.150.20.242:8000/rmf_relaks	0
RMF Rock (PL)	http://rmfstream1.interia.pl:80/rmf_rock	0
RMF Rock Progresywny (PL)	http://rmfstream1.interia.pl:80/rmf_rock_progresywny	0
RMF Studencka Impreza (PL)	http://rmfstream1.interia.pl:80/rmf_studencka_impreza	0
RMF Styl (PL)	http://195.150.20.242:8000/rmf_styl	0
RMF SЕ‚oneczne Przeboje (PL)	http://rmfstream1.interia.pl:80/rmf_sloneczne_przeboje	0
RMF TOP (PL)	http://rmfstream1.interia.pl:80/rmf_top	0
RMF TOP2 (PL)	http://195.150.20.242:8000/rmf_top2	0
RMF TOP3 (PL)	http://195.150.20.242:8000/rmf_top3	0
RMF TOP4 (PL)	http://195.150.20.242:8000/rmf_top4	0
RMF TOP5 (PL)	http://195.150.20.242:8000/rmf_top5	0
RMF Top 30 Swieta (PL)	http://195.150.20.242:8000/rmf_top_30_swieta	0
RMF Trend sounds (PL)	http://195.150.20.242:8000/rmf_trend_sounds	0
RMF Maxxx Bydgoszcz (PL)	http://rmfstream1.interia.pl:80/rmf_maxxx_byd	0
RMF VIBE (PL)	http://rmfstream1.interia.pl:80/rmf_vibe	0
RMF W Kuchni (PL)	http://rmfstream1.interia.pl:80/rmf_w_kuchni	0
RMF W pracy (PL)	http://rmfstream1.interia.pl:80/rmf_w_pracy	0
ROCK RADIO (PL)	http://radiostream.pl/tuba8-1.mp3	0
Rock Serwis FM (PL)	http://stream9.nadaje.com:8002/live	0
RMF Ladies (PL)	http://rmfstream1.interia.pl:80/rmf_ladies	0
RTFM Lounge1 (PL)	http://listen.radionomy.com/chillmix.m3u	2
RTFM Lounge2 (PL)	http://listen.radionomy.com/chrisclassicdisco	0
RTFM Lounge3 (PL)	http://listen.radionomy.com/ilove-radio.m3u	0
RTFM Lounge4 (PL)	http://listen.radionomy.com/otake-radio.m3u	0
SmoothJazz (PL)	http://bcast.vigormultimedia.com:8888/sjcompl320mp3	0
Super FM (PL)	http://stream.super.fm:8000/superfm.mp3	0
TOK FM (PL)	http://radiostream.pl/tuba10-1.mp3	0
Tok Plus Muzyka (PL)	http://stream10.radioagora.pl:80/ytBTynyvd3e.mp3	0
Toksyna FM Dj Channel (PL)	http://s01.toksyna.fm:8040/;	0
Toksyna FM - Punk Rock (PL)	http://s01.toksyna.fm:8070/;	0
TRANCE IS STAR (NL)	https://listen7.myradio24.com/tisradio	0
Trendy Radio (PL)	http://stream.trendyradio.pl:8000/h	0
Twoja Polska Stacja (PL)	http://sluchaj.twojapolskastacja.pl:8068/;mp3	0
Twoje Radio (PL)	http://51.77.59.65:8100/stream.mp3	0
UJOT FM (PL)	http://stream.ujot.fm:80/	0
VOX FM (PL)	http://ic2.smcdn.pl:80/3990-1.mp3	0
WASZE RADIO (PL)	https://sluchaj.link:5443/wasze	0
Yeden Radio	https://radio.garden/api/ara/content/listen/-nptmOQH/channel.mp3	0
ZET (PL)	http://www.emsoft.ct8.pl/inne/zet.m3u	0
ZET2 (PL)	http://zt04.cdn.eurozet.pl/zet-net.mp3	0
ZET 2000 (PL)	http://zet-net-01.cdn.eurozet.pl:8406/;	0
ZET Koledy	http://zt02.cdn.eurozet.pl:80/ZETKOL.mp3?t=1638643395475?redirected=02	0
ZET na Swieta	http://zt02.cdn.eurozet.pl:80/ZETSWI.mp3?t=1638643235359?redirected=02	0
Zet na rower	https://zt02.cdn.eurozet.pl/ZETNAR.mp3	0
Zlote Przeboje	http://radiostream.pl/tuba8902-1.mp3	0
